set_id,opt_obj,threshold_obj,neural_obj,neural_rnn_obj,running_time_0,running_time_1,running_time_2
1,328.87586338491514,356.9512498423494,328.8758633850142,328.8758633850142,0.14638972282409668,0.1050863265991211,0.07023262977600098
1,381.2562308663526,390.12416391669126,381.2562308664043,390.3075862696881,0.08892703056335449,0.05185580253601074,0.05996227264404297
1,395.54944602309877,397.3698096183964,397.3698096183964,406.1447279157227,0.13467812538146973,0.05967283248901367,0.07790350914001465
1,356.7872503709035,364.8616262750153,360.983282820712,360.26971477994897,0.12583231925964355,0.08754444122314453,0.08240795135498047
1,347.0106058635938,350.2280793093931,348.13520598367893,351.9463385378064,0.10909700393676758,0.06820249557495117,0.06261324882507324
1,404.6842228455276,406.68153554966875,410.10470928719167,404.68422284560216,0.09686064720153809,0.12867975234985352,0.12529397010803223
1,385.5145192102134,385.5145192102152,390.76304809202753,385.5145192102152,0.07073521614074707,0.07586073875427246,0.08115744590759277
1,391.42058007406024,397.4275578282427,397.4275578282427,392.90197116892216,0.06591105461120605,0.16197681427001953,0.16168999671936035
1,373.9111585686834,376.605682793863,376.605682793863,377.9799989402182,0.11655545234680176,0.0658259391784668,0.08910155296325684
1,319.00024125532843,323.96971303130886,323.96971303130886,323.55352079997044,0.10144948959350586,0.09149408340454102,0.0704953670501709
1,335.93526941695904,347.90806697765174,335.9352694170268,335.9352694170268,0.11775612831115723,0.06554007530212402,0.05517244338989258
1,398.52589660879215,414.49340026879287,398.9114774158702,398.9114774158702,0.11306500434875488,0.09424757957458496,0.0746002197265625
1,347.2860299684414,357.7030532773807,347.28602996855966,347.28602996855966,0.05806851387023926,0.0671072006225586,0.03842949867248535
1,385.0723248329074,385.98253983386803,385.57789560735773,388.3750846842569,0.14455580711364746,0.1071317195892334,0.0718076229095459
1,323.8702760494075,329.1090095813029,323.8702760494837,323.8702760494837,0.12800049781799316,0.10628890991210938,0.11842823028564453
1,347.0340368160753,350.2121502561339,350.2121502561339,347.0340368161495,0.08780860900878906,0.0728766918182373,0.052355289459228516
1,313.53248609105685,322.5688104608177,313.53248609105736,315.17999455560994,0.043123722076416016,0.03775286674499512,0.04423856735229492
1,350.9065958263425,350.90659582639023,350.90659582639023,350.90659582639023,0.08722472190856934,0.09204816818237305,0.10082530975341797
1,388.0068595801989,388.0608651327079,388.0608651327079,388.0608651327079,0.12440800666809082,0.09487175941467285,0.07872271537780762
1,340.13387993008627,347.4684829474855,340.13387993015647,340.13387993015647,0.12776589393615723,0.04990434646606445,0.07089400291442871
1,350.95115233443545,375.3504859493069,350.95115233447405,350.95115233447405,0.07352185249328613,0.0546720027923584,0.05046272277832031
1,374.9728393246795,385.855922753689,377.190686428699,378.1849130340281,0.09684276580810547,0.06153154373168945,0.07013773918151855
1,357.7979102387287,361.149502829964,361.149502829964,357.797910238786,0.16221380233764648,0.1305408477783203,0.07630276679992676
1,331.4704554434043,332.51838235836044,334.92378395908474,334.92378395908474,0.20769929885864258,0.1283128261566162,0.07976794242858887
1,348.893834642345,361.37519063589616,351.98045831349515,348.8938346423487,0.11658692359924316,0.058312416076660156,0.06181669235229492
1,395.18027855482393,396.66928224470007,395.18027855486304,395.18027855486304,0.14220428466796875,0.1347203254699707,0.12147331237792969
1,392.21827123937527,396.3578997110226,396.3578997110226,392.2182712393786,0.11886882781982422,0.13510417938232422,0.08091187477111816
1,367.87680360980164,377.22019685321106,377.22019685321106,367.8768036099733,0.07344412803649902,0.07674837112426758,0.08511853218078613
1,384.547643525923,387.465786830756,384.6794749344229,385.27486360428315,0.1285853385925293,0.1965794563293457,0.13886570930480957
1,337.37530610239196,361.98602957682954,341.7102399767459,337.3753061024546,0.05766916275024414,0.04880857467651367,0.038239479064941406
1,419.6457777344659,428.6189544618269,428.6189544618269,419.64577773447127,0.09472990036010742,0.08668065071105957,0.09371376037597656
1,354.14739083382045,372.99143258717095,355.5875453850016,358.84433373665024,0.12184429168701172,0.05575752258300781,0.09859156608581543
1,360.52749598142935,368.46078361925845,360.52749598149154,360.52749598149154,0.13020873069763184,0.07251453399658203,0.07831454277038574
1,397.5864495493913,398.90781237524766,400.8457387319768,399.96748231044455,0.09064435958862305,0.157761812210083,0.06814861297607422
1,321.62412250733945,321.62412250736213,321.62412250736213,324.79351662978456,0.1710200309753418,0.08072566986083984,0.06542015075683594
1,337.66636009220707,351.412723809857,340.256482379221,340.92263448531145,0.13998675346374512,0.14282894134521484,0.07897758483886719
1,334.8060840736465,334.8060840737211,345.6804490943655,334.8060840737211,0.1292707920074463,0.06564617156982422,0.07710862159729004
1,389.0826861518211,392.58445933509194,389.0826861518763,391.85698163202755,0.14337992668151855,0.21302127838134766,0.07613801956176758
1,333.51994085936803,346.08139707027635,346.08139707027635,337.53349093517255,0.09845137596130371,0.10491752624511719,0.05244708061218262
1,326.9621788032532,333.44848438615315,331.46960133637066,326.96217880334234,0.11423182487487793,0.11253118515014648,0.10036778450012207
1,412.491314012207,419.3776021423718,417.42362651212477,412.4913140122095,0.14126038551330566,0.06624031066894531,0.07322001457214355
1,360.08832932395336,371.65687052013516,360.5651894698,360.5651894698,0.16210293769836426,0.07840204238891602,0.05671072006225586
1,368.67314148646614,376.890654797109,368.67314148651013,368.67314148651013,0.10884284973144531,0.0650782585144043,0.10902595520019531
1,341.6124783192633,344.41704191792587,341.6124783193774,343.4861357475696,0.06999731063842773,0.06875348091125488,0.0724482536315918
1,327.3524783319517,329.54574258438345,329.26565409484823,328.1058364676481,0.16125750541687012,0.13400721549987793,0.053105831146240234
1,363.95015275744555,364.7988016112074,364.7988016112074,364.80571409753435,0.13208699226379395,0.12792015075683594,0.13799309730529785
1,387.8479089271596,392.9692257570381,390.12351434475204,390.12351434475204,0.08289122581481934,0.07501387596130371,0.07995390892028809
1,420.3568894908262,428.2790208972798,423.65564157329584,420.52152806961044,0.05534982681274414,0.09949731826782227,0.10706281661987305
1,348.5625599245784,363.1640261682413,348.5625599248554,348.5625599248554,0.13258671760559082,0.10852813720703125,0.0536346435546875
1,342.5940545318988,351.1452499340579,351.1452499340579,342.594054531946,0.06179690361022949,0.08452367782592773,0.1129002571105957
1,354.1806674318773,354.18066743196977,354.752904747076,354.752904747076,0.09194803237915039,0.07224750518798828,0.0994572639465332
1,382.63127411220876,387.7890829089218,387.7890829089218,385.52964934765356,0.07017064094543457,0.08016538619995117,0.08310961723327637
1,401.7548340402477,405.47189874509934,405.47189874509934,405.47189874509934,0.10923433303833008,0.09191679954528809,0.10028576850891113
1,326.69000523965167,347.74584415857095,326.69000523970226,326.69000523970226,0.08002638816833496,0.0655667781829834,0.09368133544921875
1,355.2370158819151,362.88486010441324,355.23701588192085,362.88486010441324,0.07033824920654297,0.08206462860107422,0.07205867767333984
1,355.57523112962394,357.70965981556435,366.5542053562931,355.57523112967795,0.2267293930053711,0.14667558670043945,0.09386038780212402
1,372.41601825840127,372.4160182584357,372.4160182584357,372.4160182584357,0.06612277030944824,0.05955219268798828,0.04754805564880371
1,316.769814891037,343.5451027828623,321.77509796969457,316.7698148910822,0.11078763008117676,0.06630253791809082,0.07396697998046875
1,355.585957106663,361.5926828741482,361.5926828741482,355.58595710670227,0.07159256935119629,0.13664531707763672,0.14862418174743652
1,341.4190480563176,349.00547028305886,349.0505269393379,341.4190480563177,0.05967831611633301,0.0804286003112793,0.08605456352233887
1,396.58396497393784,396.58396497400975,396.58396497400975,396.58396497400975,0.06872177124023438,0.07583141326904297,0.09345889091491699
1,379.25883618783627,379.69425942951574,379.69425942951574,379.25883618785036,0.13657283782958984,0.0556788444519043,0.06790971755981445
1,340.97980358759304,346.0423163894061,346.0423163894061,346.0423163894061,0.19969725608825684,0.08185362815856934,0.07009387016296387
1,360.93836632060084,380.21659341209113,360.9383663206592,360.9383663206592,0.0666193962097168,0.08175182342529297,0.07404851913452148
1,365.52554729711676,367.5105752876972,367.5105752876972,367.5105752876972,0.07127976417541504,0.0544590950012207,0.07481217384338379
1,330.3574440459274,330.44941305539385,335.99957654517834,330.3574440459985,0.0861365795135498,0.2463669776916504,0.16166281700134277
1,335.5516625962477,347.50923460959666,345.634678527936,336.6746503331617,0.16381454467773438,0.12866997718811035,0.07706379890441895
1,365.37282269762693,377.9579555811943,368.20204457416565,371.67622879635536,0.09273290634155273,0.07061338424682617,0.09392762184143066
1,351.8492722147335,359.67290097691136,351.84927221477676,351.84927221477676,0.08346319198608398,0.03934669494628906,0.055710792541503906
1,345.35812385452715,346.03003222203546,345.35812385453687,345.35812385453687,0.11732697486877441,0.08388471603393555,0.05350136756896973
1,354.0741197589178,355.2803199498873,354.68515411602266,354.0741197590022,0.0870354175567627,0.05609917640686035,0.07621908187866211
1,334.79917920261755,345.3375780646272,344.92252637291324,334.79917920266774,0.05069088935852051,0.059186697006225586,0.08336186408996582
1,364.59273918383354,364.5927391839036,372.82696897344306,365.13608406832566,0.17412257194519043,0.08103466033935547,0.08098387718200684
1,372.74954901837935,390.1588879858326,376.4004792464866,372.7495490184415,0.10178017616271973,0.05613207817077637,0.07951617240905762
1,335.1581302044379,338.53445158840304,335.1581302044693,345.3959999896698,0.06580615043640137,0.06626343727111816,0.06617546081542969
1,380.63986265120144,385.71218103516793,398.8370480430399,388.2681996622016,0.08370685577392578,0.07240176200866699,0.08359193801879883
1,368.0360830940136,382.50936427173485,380.6913292072875,368.0360830940144,0.0344843864440918,0.07790136337280273,0.0625314712524414
1,361.0787429212338,377.0466188417688,372.09352953684777,372.09352953684777,0.20184564590454102,0.06795978546142578,0.08764290809631348
1,370.0515060307053,373.2628224814795,370.05150603091533,370.05150603091533,0.08314728736877441,0.12955975532531738,0.07004070281982422
1,357.5585533326177,372.5692899469801,353.86040132493224,353.86040132493224,0.03830385208129883,0.055109500885009766,0.07937884330749512
1,357.8423026499819,372.649963347111,370.6358058740922,357.842302650007,0.08272409439086914,0.11664462089538574,0.06557869911193848
1,378.0324644705422,383.9130315051815,383.9130315051815,383.9130315051815,0.05725359916687012,0.11333131790161133,0.06956911087036133
1,387.34776875541024,388.66063055556435,388.66063055556435,397.3305430297054,0.0949251651763916,0.10244107246398926,0.09300994873046875
1,349.60953874059993,367.7588031984342,354.64159926104145,354.64159926104145,0.1487877368927002,0.1215200424194336,0.06852436065673828
2,859.1078653507574,864.1478796170859,861.2742015718233,877.1074993207477,0.20893144607543945,0.2420487403869629,0.299330472946167
2,848.1765940141787,862.8137454115988,862.8137454115988,849.9246278090634,0.49265289306640625,0.3337876796722412,0.4998891353607178
2,739.7226371239922,746.8653824824496,743.5702140282053,752.2458431825372,0.48575282096862793,0.3143925666809082,0.3927469253540039
2,719.2078107878291,733.5398131547128,746.8682705523817,719.7091129691461,1.427325963973999,0.5031850337982178,0.43450212478637695
2,774.4704417076956,789.9926227313794,797.5379619312394,777.7593414688731,0.5219323635101318,0.36982202529907227,0.4794318675994873
2,738.7587915823373,744.3340136845648,756.2842789130268,744.3444149341424,0.6201860904693604,0.4313621520996094,0.2440030574798584
2,810.0493225998193,811.6123275160755,810.7142399653972,812.0405615862715,0.6339545249938965,0.3731222152709961,0.46689867973327637
2,710.5512297712539,717.9685508208197,719.7331489880821,710.5512297713773,0.7846817970275879,0.4504823684692383,0.40666651725769043
2,831.1477622277733,845.3590414897467,834.0564002727037,842.2642671982019,0.5151646137237549,0.32932400703430176,0.41704440116882324
2,857.4901784799533,881.2375128351869,870.0905984606344,862.0851083160885,0.2937431335449219,0.2402031421661377,0.22751474380493164
2,854.561188884751,863.7187411920181,855.4121815847698,866.9713749054285,0.20784902572631836,0.3327498435974121,0.3209035396575928
2,710.4107133063214,743.7279286928821,718.8394428397964,726.1294591264696,0.9535236358642578,0.5022952556610107,0.478391170501709
2,670.0445121934196,684.1341066167889,686.8356327708672,670.0445121934965,0.4431493282318115,0.4479830265045166,0.3482182025909424
2,899.5890851776832,906.5913647128801,910.8354418448027,909.4147334995891,0.3566272258758545,0.3621642589569092,0.404876708984375
2,808.949268371067,824.6900672210036,808.9492683711676,822.506709174763,0.6003732681274414,0.29056620597839355,0.47870945930480957
2,797.1206750435555,807.8967809463284,798.2765645369636,801.9148274814958,0.9655966758728027,0.48886585235595703,0.30002260208129883
2,752.5825086881729,772.0403796975602,752.5825086882335,752.5825086882335,0.3356471061706543,0.3391561508178711,0.2575986385345459
2,741.8715263557673,741.8715263558053,741.8715263558053,752.1206387736843,0.3445091247558594,0.27463769912719727,0.3164660930633545
2,758.3188835002318,770.3056460026037,782.801852012368,758.3188835003185,1.7047786712646484,0.3823978900909424,0.5590393543243408
2,732.9563465419267,738.9342469570279,738.9342469570279,739.844009483716,0.23045945167541504,0.30480408668518066,0.24599814414978027
2,780.3339481516479,788.9586285899036,791.7589313287916,780.3339481516994,0.7588679790496826,0.4212312698364258,0.6153192520141602
2,822.6288247292025,845.1021365878292,849.4069355796242,834.7552229651644,0.16758036613464355,0.1908407211303711,0.19186043739318848
2,743.7793841296517,749.2516243803958,743.7793841296948,743.7793841296948,1.0109004974365234,0.42450547218322754,0.39537644386291504
2,752.9968971517033,752.9968971517914,769.6986184330724,757.2143780532228,0.5869660377502441,0.33129453659057617,0.4931173324584961
2,792.6344105967777,803.846329976145,799.3219561210933,796.058069742078,0.24786996841430664,0.2895925045013428,0.440685510635376
2,751.4310829045145,760.2947834983984,755.6694185193908,751.431082904585,1.066911220550537,0.3569343090057373,0.39312052726745605
2,792.8485850733299,795.8857572891079,795.2912585539291,793.9138541575103,0.6841909885406494,0.5509257316589355,0.3694295883178711
2,834.498655149203,842.7910399878588,834.4986551492591,843.8630158723786,0.4411041736602783,0.39089059829711914,0.4012937545776367
2,638.4297647907835,638.4297647908375,642.3662791266831,642.3662791266831,0.6275246143341064,0.4801151752471924,0.3638479709625244
2,792.3334575362193,802.6403801785618,797.3545845081943,804.3917135956993,0.27745652198791504,0.21801376342773438,0.3386960029602051
2,787.5691380010102,796.5972135862029,789.0065753193564,787.5691380011083,0.2017664909362793,0.39604830741882324,0.48615360260009766
2,804.8332680970113,810.9020220685695,820.7414099015059,822.0626971047045,0.30315518379211426,0.3529348373413086,0.6582469940185547
2,712.9219975660558,715.0409813819292,726.0703459024103,712.9219975661701,0.46239471435546875,0.3369889259338379,0.3328104019165039
2,812.9652907551064,812.9652907551972,819.4779588726574,816.8367890218688,0.6198420524597168,0.37021327018737793,0.2719686031341553
2,764.529664978051,789.9606216168744,778.8307336442261,771.7079927333406,0.6731038093566895,0.33565330505371094,0.5222384929656982
2,733.4535782499936,751.1595951375675,744.329650195232,753.8122673156483,0.43823957443237305,0.3087027072906494,0.4295845031738281
2,734.2798444025348,745.3703567825639,751.8297190209025,740.5963407650249,0.5218305587768555,0.3101177215576172,0.25848817825317383
2,722.7186166253272,751.5051694999695,730.6876222827264,722.7186166253944,1.4207379817962646,0.3879234790802002,0.440166711807251
2,819.5680183537321,825.7406907524623,820.0378622705522,834.5011936862811,0.26999855041503906,0.20623230934143066,0.1852102279663086
2,816.9329894320031,819.5082202875434,819.5082202875434,834.045546900405,0.18143391609191895,0.25328898429870605,0.2766454219818115
2,747.0089549265663,773.8753437610173,755.0842688570065,751.1583628648525,0.8417468070983887,0.4452793598175049,0.22536015510559082
2,767.2643209988174,778.4733570740814,767.5029745858928,772.3135133208232,0.7460770606994629,0.4681069850921631,0.5594441890716553
2,751.1848073891073,752.5706951349017,777.6931402911566,753.679537341595,0.8432254791259766,0.3986847400665283,0.39064955711364746
2,768.6974562220099,777.5026751570151,776.1553300037256,781.5894294711482,0.2808849811553955,0.3287317752838135,0.4109013080596924
2,799.0824949494072,808.9420329536447,800.7088164541108,817.7858476405157,0.42922163009643555,0.4924781322479248,0.5065438747406006
2,800.2495862344699,809.91452649133,808.164046419352,800.2495862344983,0.5623869895935059,0.3286316394805908,0.41782426834106445
2,710.3138726908765,722.5346873669473,713.8207979338636,718.720526110309,0.39199113845825195,0.47838282585144043,0.3967618942260742
2,798.7104111430843,819.9055795417644,798.710411143084,821.1619479578392,0.25043725967407227,0.2322981357574463,0.2592318058013916
2,705.5581007325272,723.8389807357178,708.8804675522781,705.5991137465285,1.2159216403961182,0.35144877433776855,0.42875194549560547
2,739.3300878131756,741.1659739554218,751.7311212706463,758.1642908724941,0.6006770133972168,0.3102078437805176,0.33863353729248047
2,836.6318155710333,840.6417024107825,842.7027905538081,839.7707443823222,0.37103843688964844,0.29460811614990234,0.36031603813171387
2,697.6563164850586,697.6563164850817,697.6563164850817,698.5329599902752,1.3735113143920898,0.49620699882507324,0.46414828300476074
2,755.6845078832006,775.4341714713737,758.0874490018886,775.4341714713737,0.7792441844940186,0.4477994441986084,0.3252451419830322
2,685.0615647362432,694.9070422307555,685.0615647362738,685.0615647362738,1.6422855854034424,0.53383469581604,0.7140779495239258
2,836.6600840850439,840.0562100651948,836.6600840850554,836.6600840850554,0.4048037528991699,0.4319145679473877,0.4241764545440674
2,739.4852040936623,750.755414695803,750.755414695803,744.2014343059444,0.2100236415863037,0.31832313537597656,0.4731917381286621
2,814.6538079890853,825.8967146484603,818.5844028219916,834.7308149884889,0.4959440231323242,0.34946393966674805,0.3830733299255371
2,788.050641363385,792.377979143019,792.377979143019,790.8607294066423,1.258793830871582,0.5495235919952393,0.4065208435058594
2,793.6855743420371,793.6855743420429,793.6855743420429,810.4342433273948,0.4314603805541992,0.35599303245544434,0.22863483428955078
2,691.3389773703242,701.5825027002581,701.5825027002581,696.5547291591504,0.7337801456451416,0.4959728717803955,0.6701991558074951
2,778.0120678028104,778.0120678028566,780.2869750071923,788.8929148320616,0.5664703845977783,0.2916238307952881,0.3108174800872803
2,773.9729943319439,804.695654432262,786.6060869245437,774.6511398624089,0.718595027923584,0.3483893871307373,0.3209044933319092
2,736.9132954396814,754.7209862644452,756.0239603076163,744.1640776327082,0.5026743412017822,0.17990589141845703,0.21813535690307617
2,856.7592501831763,864.948833074936,856.759250183195,859.4782176583433,0.618546724319458,0.3795900344848633,0.3288455009460449
2,925.0321267542947,925.4180039351813,940.7692318467548,943.7700348592432,0.16072416305541992,0.2141556739807129,0.16358089447021484
2,749.7770908491708,770.8449458882774,752.2121238543805,751.8978080871157,0.4895603656768799,0.35260605812072754,0.383286714553833
2,722.4229656576558,724.2296850582957,745.8260420760136,728.2194231385525,0.644073486328125,0.30779027938842773,0.39969372749328613
2,773.3162015951121,773.3162015951962,773.3162015951962,773.3162015951962,0.300565242767334,0.3563258647918701,0.17125797271728516
2,759.9035316579774,761.5797633787722,759.9035316579932,761.5797633787722,0.5440714359283447,0.24593067169189453,0.2192673683166504
2,741.2551737375339,741.255173737715,767.9607140265116,741.255173737715,1.0439386367797852,0.36136293411254883,0.492138147354126
2,843.6025636186608,850.8635159561621,843.6025636186808,852.723836709933,0.9455723762512207,0.41356849670410156,0.3952147960662842
2,864.5379801913996,867.5742153852227,875.3390104816748,872.9219699505902,0.17795920372009277,0.3155069351196289,0.3658406734466553
2,741.7005443280066,764.0775019414398,741.7005443280317,742.5886389217521,0.5827059745788574,0.4346611499786377,0.48579907417297363
2,763.6443765480913,779.1468915981616,771.3855469132618,770.9382521774901,0.622089147567749,0.4124901294708252,0.36263608932495117
2,874.5519010226684,874.5519010227137,895.7253857950179,886.7423879530194,0.2712545394897461,0.33600282669067383,0.3425157070159912
2,687.5657081381129,687.810871475429,687.810871475429,688.7734450402208,0.9762265682220459,0.4939594268798828,0.37519407272338867
2,769.9393698756129,775.0482820231938,778.5798968533086,769.9393698757001,0.4361603260040283,0.19631075859069824,0.270982027053833
2,687.1864039010724,705.4605694409753,689.1198512995543,687.8432586294599,0.6756205558776855,0.4362447261810303,0.2938718795776367
2,824.8276401406428,826.9326035369902,840.9657834523973,824.8753864043388,0.6383817195892334,0.3956785202026367,0.2510559558868408
2,768.8605743947325,768.8605743947348,768.8605743947348,774.7989989169963,0.33701395988464355,0.40027809143066406,0.4509427547454834
2,795.1731054038946,809.1119474751856,812.3607040184952,799.1159123576525,0.3165898323059082,0.3447709083557129,0.32835984230041504
2,758.2557358567217,769.4654474157321,766.5587650462196,765.8231434945014,0.5985431671142578,0.3228585720062256,0.39229846000671387
2,719.9966898971076,732.1095704779407,723.6364459953868,720.527130808377,0.3124077320098877,0.30928850173950195,0.19538307189941406
2,779.0289879186234,784.6726011174972,788.965103723887,781.5659825440641,0.3068521022796631,0.3515915870666504,0.2778797149658203
2,738.3344099496549,761.7100229365747,751.6108872308935,738.3344099496682,0.6193282604217529,0.32187986373901367,0.24821877479553223
2,855.6197054688392,869.7737933656597,855.6197054689083,855.6197054689083,0.1896529197692871,0.2690620422363281,0.18985629081726074
2,727.0095777444333,744.7971255475076,727.0095777445281,737.9549038972496,0.6264743804931641,0.49103403091430664,0.5082931518554688
2,811.1609641245105,815.6152952153939,814.2665478405224,815.8805313230627,0.4477574825286865,0.3466012477874756,0.5371332168579102
2,887.6097863485086,895.58033835676,893.3630896099417,902.2035967608876,0.38288331031799316,0.19495487213134766,0.3805365562438965
2,811.8879621200304,813.2251071223798,813.2251071223798,822.4207918055972,0.5129930973052979,0.3540074825286865,0.20820879936218262
2,841.1140353298266,857.2859579707624,862.8570277689097,853.6029790744651,0.2737135887145996,0.3540463447570801,0.46671056747436523
2,801.3847237323504,820.1379535265027,825.1113089110015,819.1261810828969,0.3482999801635742,0.37444281578063965,0.27400851249694824
2,770.8095728469502,770.8095728470103,770.8095728470103,782.9936880787682,0.3082234859466553,0.246628999710083,0.18312764167785645
2,750.1352221032942,762.1060202479615,761.3638472714777,750.7209917391399,0.5443291664123535,0.29970288276672363,0.48028063774108887
2,749.6093212089178,755.3010574207839,755.2776089976996,764.5816947448573,0.4128894805908203,0.38003087043762207,0.4991800785064697
2,758.4121400515476,758.8900774333515,758.8900774333515,758.8900774333515,0.2608146667480469,0.22749066352844238,0.15514469146728516
2,732.4414184103555,740.4578916580979,739.0195115700303,746.0202126858673,0.8616223335266113,0.5435328483581543,0.41713595390319824
2,796.9893712366206,805.2099663426782,806.6306410320952,797.8781118396643,0.5295367240905762,0.3938720226287842,0.2036120891571045
2,773.4564128925058,799.9992587055392,786.1034253663794,773.5872911421822,0.18676114082336426,0.16851496696472168,0.17510080337524414
2,754.1865012508451,780.2712016053681,754.186501250856,763.4204516739428,0.19507765769958496,0.3327937126159668,0.27685046195983887
3,1468.0440586899338,1473.3772710280705,1469.894285187714,1668.901282865642,2.1280267238616943,0.6580922603607178,0.7487838268280029
3,1359.6881266493654,1365.957593282233,1385.0354568479563,1678.2319294623187,4.757955551147461,0.703571081161499,0.7827610969543457
3,1330.5594855666568,1344.5542280677644,1330.55948556667,1644.3447343367911,3.2991836071014404,0.597212553024292,1.000014305114746
3,1236.0952664028457,1262.0793023962779,1262.0793023962779,1481.4154720779143,4.322696924209595,1.1193037033081055,0.9282653331756592
3,1146.5698805709274,1190.850087462949,1152.1667723171051,1369.458491305229,5.804854869842529,1.1160671710968018,0.6565701961517334
3,1362.9836577619462,1382.0951162385068,1366.0344074344625,1658.4766641252977,3.446531057357788,0.9488394260406494,0.9884083271026611
3,1196.1977493760387,1201.663265436224,1201.663265436224,1599.6267579166579,2.485257387161255,0.771625280380249,0.8310303688049316
3,1287.742569256794,1290.7976337869313,1311.4208070249938,1495.2613958027507,1.5927627086639404,0.6279349327087402,0.8511559963226318
3,1271.7722286813735,1271.7722286813796,1289.3495243679222,1521.2670206348298,1.3462324142456055,0.6922376155853271,0.7337067127227783
3,1196.1976349047284,1221.1906643571497,1215.1216720093507,1395.5314202754876,4.083930015563965,1.0607101917266846,0.982189416885376
3,1351.5830154574433,1362.2427414533213,1358.621683892902,1546.918348526869,2.4973936080932617,0.7499568462371826,0.6548094749450684
3,1476.2482046178473,1508.2399582136459,1477.584226974308,1773.7833360954965,0.8861849308013916,0.4904153347015381,0.6974945068359375
3,1300.9871123165003,1313.9453156601357,1330.3181349065967,1768.1533915432146,2.271527051925659,0.6065130233764648,0.7547652721405029
3,1318.4630524864501,1344.1044486161777,1338.8657362854551,1602.401280894339,3.942580223083496,0.6955263614654541,1.0191946029663086
3,1194.2424331725988,1217.719279979624,1217.719279979624,1394.7054009023755,4.719482898712158,0.6695806980133057,1.0029387474060059
3,1337.6280756739525,1348.984918074306,1338.0495897958506,1725.9670086428662,1.9701979160308838,0.67270827293396,0.6945452690124512
3,1270.1726549757059,1270.172654975719,1270.172654975719,1526.532856157739,3.3999006748199463,1.0821857452392578,0.693352222442627
3,1467.6516354936712,1481.3159746644062,1478.3098449261083,1766.1783801185575,1.860849380493164,0.5928139686584473,0.7455315589904785
3,1288.7070849395102,1288.707084939517,1317.2563605660728,1497.772170774364,2.1624763011932373,0.7802038192749023,0.8004283905029297
3,1267.1006944540954,1294.5452777474243,1267.1006944540998,1488.4283398088164,3.0684707164764404,0.8191928863525391,0.9643630981445312
3,1391.3634233287178,1425.6836098229805,1402.206190141696,1684.6303512769227,1.1768903732299805,0.8911087512969971,0.6136195659637451
3,1314.308325003945,1319.908866758156,1319.908866758156,1470.9572558444656,2.1477062702178955,0.7289626598358154,0.8254892826080322
3,1330.4526713194655,1336.526186473427,1338.6022921665851,1698.155739091505,3.0938358306884766,1.2166037559509277,0.7716588973999023
3,1229.5323499319115,1276.8324955751577,1229.532349931912,1473.637092742381,3.9003310203552246,0.8326213359832764,0.6227529048919678
3,1249.1092966617452,1260.1968496430309,1255.3121360783932,1552.4339809786554,4.240058422088623,0.8076138496398926,0.757624626159668
3,1449.245712036153,1460.291786440216,1457.1432954198208,1772.0947035922288,2.1702847480773926,0.6888089179992676,0.7866120338439941
3,1497.4906210705128,1499.720339966496,1504.6100859028948,1814.1907692757682,1.0701642036437988,0.4909384250640869,0.7005419731140137
3,1478.620964713242,1489.4922527120243,1505.9911028014947,1833.5795744300526,0.6039650440216064,0.44432950019836426,0.5752754211425781
